,name,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
598,Cult of Personality,metal,0.504,0.918,0,-3.463,1,0.0517,0.00164,2.12e-05,0.78,0.539,92.031,audio_features,5e3YOg6fIkP0wD5TyxcHOH,spotify:track:5e3YOg6fIkP0wD5TyxcHOH,https://api.spotify.com/v1/tracks/5e3YOg6fIkP0wD5TyxcHOH,https://api.spotify.com/v1/audio-analysis/5e3YOg6fIkP0wD5TyxcHOH,294827,4
599,Immigrant Song - Remaster,rock,0.564,0.932,11,-10.068,1,0.0554,0.013,0.169,0.349,0.619,112.937,audio_features,78lgmZwycJ3nzsdgmPPGNx,spotify:track:78lgmZwycJ3nzsdgmPPGNx,https://api.spotify.com/v1/tracks/78lgmZwycJ3nzsdgmPPGNx,https://api.spotify.com/v1/audio-analysis/78lgmZwycJ3nzsdgmPPGNx,146250,4
600,Alive,alternative,0.284,0.875,11,-6.069,0,0.0422,0.00752,0.000461,0.402,0.595,75.009,audio_features,1L94M3KIu7QluZe63g64rv,spotify:track:1L94M3KIu7QluZe63g64rv,https://api.spotify.com/v1/tracks/1L94M3KIu7QluZe63g64rv,https://api.spotify.com/v1/audio-analysis/1L94M3KIu7QluZe63g64rv,340907,4
601,Lonely Day,metal,0.47,0.796,8,-3.277,0,0.0336,0.362,1.11e-06,0.133,0.215,113.108,audio_features,1VNWaY3uNfoeWqb5U8x2QX,spotify:track:1VNWaY3uNfoeWqb5U8x2QX,https://api.spotify.com/v1/tracks/1VNWaY3uNfoeWqb5U8x2QX,https://api.spotify.com/v1/audio-analysis/1VNWaY3uNfoeWqb5U8x2QX,167907,3
602,Like a Stone,metal,0.614,0.568,7,-5.477,0,0.0276,0.00797,0,0.0997,0.516,107.849,audio_features,3YuaBvuZqcwN3CEAyyoaei,spotify:track:3YuaBvuZqcwN3CEAyyoaei,https://api.spotify.com/v1/tracks/3YuaBvuZqcwN3CEAyyoaei,https://api.spotify.com/v1/audio-analysis/3YuaBvuZqcwN3CEAyyoaei,293960,4
603,Gasoline,country,0.517,0.904,5,-4.234,1,0.0395,0.00105,0.000913,0.264,0.529,127.049,audio_features,0GoXEhMzYwI1LCaohRqxGl,spotify:track:0GoXEhMzYwI1LCaohRqxGl,https://api.spotify.com/v1/tracks/0GoXEhMzYwI1LCaohRqxGl,https://api.spotify.com/v1/audio-analysis/0GoXEhMzYwI1LCaohRqxGl,239115,4
604,Back In Black,rock,0.31,0.7,9,-5.678,1,0.047,0.011,0.00965,0.0828,0.763,188.386,audio_features,08mG3Y1vljYA6bvDt4Wqkj,spotify:track:08mG3Y1vljYA6bvDt4Wqkj,https://api.spotify.com/v1/tracks/08mG3Y1vljYA6bvDt4Wqkj,https://api.spotify.com/v1/audio-analysis/08mG3Y1vljYA6bvDt4Wqkj,255493,4
605,Bulls On Parade,metal,0.412,0.919,5,-7.291,1,0.184,0.0124,0.0601,0.424,0.572,166.367,audio_features,0tZ3mElWcr74OOhKEiNz1x,spotify:track:0tZ3mElWcr74OOhKEiNz1x,https://api.spotify.com/v1/tracks/0tZ3mElWcr74OOhKEiNz1x,https://api.spotify.com/v1/audio-analysis/0tZ3mElWcr74OOhKEiNz1x,229467,4
606,The Taste of Ink,pop,0.541,0.904,7,-3.001,1,0.0435,0.00143,0,0.193,0.541,98.122,audio_features,5jZ1Z2GFTf2gwmFc3qiUxs,spotify:track:5jZ1Z2GFTf2gwmFc3qiUxs,https://api.spotify.com/v1/tracks/5jZ1Z2GFTf2gwmFc3qiUxs,https://api.spotify.com/v1/audio-analysis/5jZ1Z2GFTf2gwmFc3qiUxs,208693,4
607,Runnin' with the Devil - 2015 Remaster,metal,0.472,0.9,8,-6.406,0,0.0582,0.148,0.000297,0.34,0.42,95.826,audio_features,3KhF2YiNpJvGpfiCW45R6D,spotify:track:3KhF2YiNpJvGpfiCW45R6D,https://api.spotify.com/v1/tracks/3KhF2YiNpJvGpfiCW45R6D,https://api.spotify.com/v1/audio-analysis/3KhF2YiNpJvGpfiCW45R6D,214960,4
608,Walk This Way,rock,0.653,0.73,5,-10.613,1,0.043,0.0114,1.03e-05,0.0754,0.894,108.705,audio_features,5SZ6zX4rOrEQferfFC2MfP,spotify:track:5SZ6zX4rOrEQferfFC2MfP,https://api.spotify.com/v1/tracks/5SZ6zX4rOrEQferfFC2MfP,https://api.spotify.com/v1/audio-analysis/5SZ6zX4rOrEQferfFC2MfP,220400,4
609,Ace of Spades,metal,0.317,0.981,6,-7.102,1,0.174,0.00242,0.00677,0.0852,0.234,140.079,audio_features,6EPRKhUOdiFSQwGBRBbvsZ,spotify:track:6EPRKhUOdiFSQwGBRBbvsZ,https://api.spotify.com/v1/tracks/6EPRKhUOdiFSQwGBRBbvsZ,https://api.spotify.com/v1/audio-analysis/6EPRKhUOdiFSQwGBRBbvsZ,165907,4
610,War Pigs / Luke's Wall - 2014 Remaster,metal,0.332,0.623,9,-12.365,0,0.0803,0.222,0.000883,0.278,0.416,182.63,audio_features,2rd9ETlulTbz6BYZcdvIE1,spotify:track:2rd9ETlulTbz6BYZcdvIE1,https://api.spotify.com/v1/tracks/2rd9ETlulTbz6BYZcdvIE1,https://api.spotify.com/v1/audio-analysis/2rd9ETlulTbz6BYZcdvIE1,474360,4
611,Iron Man - 2014 Remaster,metal,0.336,0.792,9,-10.875,1,0.0848,0.00349,0.00178,0.0437,0.425,155.588,audio_features,3IOQZRcEkplCXg6LofKqE9,spotify:track:3IOQZRcEkplCXg6LofKqE9,https://api.spotify.com/v1/tracks/3IOQZRcEkplCXg6LofKqE9,https://api.spotify.com/v1/audio-analysis/3IOQZRcEkplCXg6LofKqE9,355304,4
612,Welcome To The Jungle,metal,0.453,0.987,8,-4.485,1,0.0889,0.0195,0.283,0.268,0.316,123.544,audio_features,0G21yYKMZoHa30cYVi1iA8,spotify:track:0G21yYKMZoHa30cYVi1iA8,https://api.spotify.com/v1/tracks/0G21yYKMZoHa30cYVi1iA8,https://api.spotify.com/v1/audio-analysis/0G21yYKMZoHa30cYVi1iA8,273480,4
613,Basket Case,rock,0.442,0.943,3,-3.205,1,0.0602,0.00293,8.71e-06,0.091,0.781,85.064,audio_features,6L89mwZXSOwYl76YXfX13s,spotify:track:6L89mwZXSOwYl76YXfX13s,https://api.spotify.com/v1/tracks/6L89mwZXSOwYl76YXfX13s,https://api.spotify.com/v1/audio-analysis/6L89mwZXSOwYl76YXfX13s,181533,4
614,Wherever I May Roam,metal,0.554,0.816,11,-7.871,1,0.0353,0.000526,0.000711,0.0988,0.362,131.409,audio_features,4zJLpLsfY52ih6y8u4mhKH,spotify:track:4zJLpLsfY52ih6y8u4mhKH,https://api.spotify.com/v1/tracks/4zJLpLsfY52ih6y8u4mhKH,https://api.spotify.com/v1/audio-analysis/4zJLpLsfY52ih6y8u4mhKH,404240,4
615,Thnks fr th Mmrs,pop,0.459,0.891,10,-5.057,0,0.0623,0.00511,0,0.106,0.588,154.837,audio_features,3Zwu2K0Qa5sT6teCCHPShP,spotify:track:3Zwu2K0Qa5sT6teCCHPShP,https://api.spotify.com/v1/tracks/3Zwu2K0Qa5sT6teCCHPShP,https://api.spotify.com/v1/audio-analysis/3Zwu2K0Qa5sT6teCCHPShP,203507,4
616,Paralyzer,metal,0.644,0.939,11,-3.486,0,0.0456,0.157,0,0.233,0.861,106.031,audio_features,28IEbk5a7twNTbUEvWslUb,spotify:track:28IEbk5a7twNTbUEvWslUb,https://api.spotify.com/v1/tracks/28IEbk5a7twNTbUEvWslUb,https://api.spotify.com/v1/audio-analysis/28IEbk5a7twNTbUEvWslUb,208107,4
617,Sabotage,alternative,0.324,0.938,6,-7.332,0,0.102,0.032,0.0321,0.0961,0.543,168.131,audio_features,0Puj4YlTm6xNzDDADXHMI9,spotify:track:0Puj4YlTm6xNzDDADXHMI9,https://api.spotify.com/v1/tracks/0Puj4YlTm6xNzDDADXHMI9,https://api.spotify.com/v1/audio-analysis/0Puj4YlTm6xNzDDADXHMI9,178440,4
618,Creep,alternative,0.515,0.43,7,-9.935,1,0.0369,0.0102,0.000141,0.129,0.104,91.841,audio_features,6b2oQwSGFkzsMtQruIWm2p,spotify:track:6b2oQwSGFkzsMtQruIWm2p,https://api.spotify.com/v1/tracks/6b2oQwSGFkzsMtQruIWm2p,https://api.spotify.com/v1/audio-analysis/6b2oQwSGFkzsMtQruIWm2p,238640,4
619,Lithium,alternative,0.678,0.656,7,-6.41,1,0.0381,0.00174,0,0.0631,0.485,123.207,audio_features,2YodwKJnbPyNKe8XXSE9V7,spotify:track:2YodwKJnbPyNKe8XXSE9V7,https://api.spotify.com/v1/tracks/2YodwKJnbPyNKe8XXSE9V7,https://api.spotify.com/v1/audio-analysis/2YodwKJnbPyNKe8XXSE9V7,257053,4
620,Even Flow,alternative,0.394,0.944,10,-6.506,0,0.0761,0.00178,4.54e-06,0.298,0.265,105.338,audio_features,6QewNVIDKdSl8Y3ycuHIei,spotify:track:6QewNVIDKdSl8Y3ycuHIei,https://api.spotify.com/v1/tracks/6QewNVIDKdSl8Y3ycuHIei,https://api.spotify.com/v1/audio-analysis/6QewNVIDKdSl8Y3ycuHIei,292581,4
621,Everlong,metal,0.412,0.882,11,-5.54,0,0.0369,5.96e-05,0.00031,0.0805,0.356,158.066,audio_features,5UWwZ5lm5PKu6eKsHAGxOk,spotify:track:5UWwZ5lm5PKu6eKsHAGxOk,https://api.spotify.com/v1/tracks/5UWwZ5lm5PKu6eKsHAGxOk,https://api.spotify.com/v1/audio-analysis/5UWwZ5lm5PKu6eKsHAGxOk,250547,4
622,Kryptonite,metal,0.545,0.865,11,-5.708,0,0.0286,0.00664,1.12e-05,0.168,0.543,99.01,audio_features,6ZOBP3NvffbU4SZcrnt1k6,spotify:track:6ZOBP3NvffbU4SZcrnt1k6,https://api.spotify.com/v1/tracks/6ZOBP3NvffbU4SZcrnt1k6,https://api.spotify.com/v1/audio-analysis/6ZOBP3NvffbU4SZcrnt1k6,233933,4
623,The Pretender,metal,0.433,0.959,9,-4.04,1,0.0431,0.000917,0,0.028,0.365,172.984,audio_features,7x8dCjCr0x6x2lXKujYD34,spotify:track:7x8dCjCr0x6x2lXKujYD34,https://api.spotify.com/v1/tracks/7x8dCjCr0x6x2lXKujYD34,https://api.spotify.com/v1/audio-analysis/7x8dCjCr0x6x2lXKujYD34,269373,4
624,Self Esteem,metal,0.458,0.912,5,-3.666,1,0.0618,0.0175,0,0.363,0.611,104.526,audio_features,6EsBn1Md8C5YdbCzvwvZq8,spotify:track:6EsBn1Md8C5YdbCzvwvZq8,https://api.spotify.com/v1/tracks/6EsBn1Md8C5YdbCzvwvZq8,https://api.spotify.com/v1/audio-analysis/6EsBn1Md8C5YdbCzvwvZq8,257760,4
625,"You're Gonna Go Far, Kid",metal,0.55,0.917,0,-3.159,1,0.0638,0.00428,0,0.197,0.601,126.115,audio_features,6TfBA04WJ3X1d1wXhaCFVT,spotify:track:6TfBA04WJ3X1d1wXhaCFVT,https://api.spotify.com/v1/tracks/6TfBA04WJ3X1d1wXhaCFVT,https://api.spotify.com/v1/audio-analysis/6TfBA04WJ3X1d1wXhaCFVT,177827,4
626,Knights of Cydonia,rock,0.366,0.963,11,-5.301,0,0.142,0.000273,0.0122,0.115,0.211,137.114,audio_features,7ouMYWpwJ422jRcDASZB7P,spotify:track:7ouMYWpwJ422jRcDASZB7P,https://api.spotify.com/v1/tracks/7ouMYWpwJ422jRcDASZB7P,https://api.spotify.com/v1/audio-analysis/7ouMYWpwJ422jRcDASZB7P,366213,4
627,Uprising,rock,0.602,0.905,2,-4.046,1,0.0775,0.000202,0.064,0.117,0.411,128.019,audio_features,4VqPOruhp5EdPBeR92t6lQ,spotify:track:4VqPOruhp5EdPBeR92t6lQ,https://api.spotify.com/v1/tracks/4VqPOruhp5EdPBeR92t6lQ,https://api.spotify.com/v1/audio-analysis/4VqPOruhp5EdPBeR92t6lQ,304840,4
628,I Hate Everything About You,metal,0.498,0.83,6,-5.157,0,0.0421,0.00461,0,0.139,0.453,89.342,audio_features,0M955bMOoilikPXwKLYpoi,spotify:track:0M955bMOoilikPXwKLYpoi,https://api.spotify.com/v1/tracks/0M955bMOoilikPXwKLYpoi,https://api.spotify.com/v1/audio-analysis/0M955bMOoilikPXwKLYpoi,231480,4
629,Down with the Sickness,metal,0.695,0.876,3,-4.262,0,0.0553,0.000996,6.89e-06,0.106,0.941,89.954,audio_features,40rvBMQizxkIqnjPdEWY1v,spotify:track:40rvBMQizxkIqnjPdEWY1v,https://api.spotify.com/v1/tracks/40rvBMQizxkIqnjPdEWY1v,https://api.spotify.com/v1/audio-analysis/40rvBMQizxkIqnjPdEWY1v,279213,4
630,Smells Like Teen Spirit,alternative,0.502,0.912,1,-4.556,1,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,audio_features,5ghIJDpPoe3CfHMGu71E6T,spotify:track:5ghIJDpPoe3CfHMGu71E6T,https://api.spotify.com/v1/tracks/5ghIJDpPoe3CfHMGu71E6T,https://api.spotify.com/v1/audio-analysis/5ghIJDpPoe3CfHMGu71E6T,301920,4
631,For Whom The Bell Tolls (Remastered),metal,0.512,0.86,0,-6.145,1,0.0703,0.00631,0.00528,0.0652,0.258,117.909,audio_features,51YZAJhOwIC5Gg3jMbAmhZ,spotify:track:51YZAJhOwIC5Gg3jMbAmhZ,https://api.spotify.com/v1/tracks/51YZAJhOwIC5Gg3jMbAmhZ,https://api.spotify.com/v1/audio-analysis/51YZAJhOwIC5Gg3jMbAmhZ,309973,4
632,Killing In The Name,metal,0.466,0.833,7,-4.215,1,0.304,0.0266,0,0.0327,0.661,88.785,audio_features,59WN2psjkt1tyaxjspN8fp,spotify:track:59WN2psjkt1tyaxjspN8fp,https://api.spotify.com/v1/tracks/59WN2psjkt1tyaxjspN8fp,https://api.spotify.com/v1/audio-analysis/59WN2psjkt1tyaxjspN8fp,313573,4
633,Last Resort,metal,0.589,0.89,4,-3.719,0,0.0603,0.000481,0.00082,0.201,0.692,90.598,audio_features,5W8YXBz9MTIDyrpYaCg2Ky,spotify:track:5W8YXBz9MTIDyrpYaCg2Ky,https://api.spotify.com/v1/tracks/5W8YXBz9MTIDyrpYaCg2Ky,https://api.spotify.com/v1/audio-analysis/5W8YXBz9MTIDyrpYaCg2Ky,199907,4
634,I Hope,country,0.561,0.536,6,-6.227,1,0.0346,0.0951,0,0.114,0.378,150.014,audio_features,2Hc4t9N2nt37oO4sF9BynI,spotify:track:2Hc4t9N2nt37oO4sF9BynI,https://api.spotify.com/v1/tracks/2Hc4t9N2nt37oO4sF9BynI,https://api.spotify.com/v1/audio-analysis/2Hc4t9N2nt37oO4sF9BynI,209229,4
635,Bluebird,country,0.661,0.633,7,-5.986,1,0.0349,0.038,2.82e-06,0.124,0.613,81.984,audio_features,0kPeZAyIhIfeZNrtfjJGDB,spotify:track:0kPeZAyIhIfeZNrtfjJGDB,https://api.spotify.com/v1/tracks/0kPeZAyIhIfeZNrtfjJGDB,https://api.spotify.com/v1/audio-analysis/0kPeZAyIhIfeZNrtfjJGDB,209760,4
636,Stay Over,country,0.597,0.798,0,-5.163,1,0.0319,0.0446,0,0.121,0.686,142.011,audio_features,6YJY9l59OBxy3UKSeplf2q,spotify:track:6YJY9l59OBxy3UKSeplf2q,https://api.spotify.com/v1/tracks/6YJY9l59OBxy3UKSeplf2q,https://api.spotify.com/v1/audio-analysis/6YJY9l59OBxy3UKSeplf2q,183813,4
637,Love Ain't,country,0.6,0.851,11,-4.645,1,0.0388,0.00566,9.78e-06,0.0891,0.727,98.007,audio_features,6uVzeU47Qzg0rrMneP5BNg,spotify:track:6uVzeU47Qzg0rrMneP5BNg,https://api.spotify.com/v1/tracks/6uVzeU47Qzg0rrMneP5BNg,https://api.spotify.com/v1/audio-analysis/6uVzeU47Qzg0rrMneP5BNg,186119,4
638,For My Daughter,country,0.537,0.561,1,-8.09,1,0.0287,0.275,5.78e-05,0.126,0.35,139.939,audio_features,2moC0T4mGwmP8dUDostr2g,spotify:track:2moC0T4mGwmP8dUDostr2g,https://api.spotify.com/v1/tracks/2moC0T4mGwmP8dUDostr2g,https://api.spotify.com/v1/audio-analysis/2moC0T4mGwmP8dUDostr2g,223923,4
639,homecoming queen?,country,0.462,0.512,9,-5.443,1,0.0334,0.478,0,0.0993,0.29,114.014,audio_features,1s71G3V7XQaVo5IOR6gLbp,spotify:track:1s71G3V7XQaVo5IOR6gLbp,https://api.spotify.com/v1/tracks/1s71G3V7XQaVo5IOR6gLbp,https://api.spotify.com/v1/audio-analysis/1s71G3V7XQaVo5IOR6gLbp,167796,4
640,Drop,country,0.632,0.872,6,-4.242,1,0.0638,0.14,0,0.131,0.339,119.969,audio_features,6p6WrBXONAaXj7y2N5xg91,spotify:track:6p6WrBXONAaXj7y2N5xg91,https://api.spotify.com/v1/tracks/6p6WrBXONAaXj7y2N5xg91,https://api.spotify.com/v1/audio-analysis/6p6WrBXONAaXj7y2N5xg91,203213,4
641,Other Girl,country,0.428,0.664,0,-5.842,1,0.039,0.28,0,0.174,0.623,166.222,audio_features,0Kt2cOpCmKN2D9mG8Fw2ce,spotify:track:0Kt2cOpCmKN2D9mG8Fw2ce,https://api.spotify.com/v1/tracks/0Kt2cOpCmKN2D9mG8Fw2ce,https://api.spotify.com/v1/audio-analysis/0Kt2cOpCmKN2D9mG8Fw2ce,195646,4
642,Heartless (feat. Morgan Wallen),rap,0.764,0.555,11,-6.414,1,0.0604,0.275,0,0.0824,0.255,111.004,audio_features,0rFQ5cKYJ9WtHSKp9sxVYt,spotify:track:0rFQ5cKYJ9WtHSKp9sxVYt,https://api.spotify.com/v1/tracks/0rFQ5cKYJ9WtHSKp9sxVYt,https://api.spotify.com/v1/audio-analysis/0rFQ5cKYJ9WtHSKp9sxVYt,169227,4
643,Homesick,country,0.701,0.5,8,-8.82,1,0.0303,0.46,0,0.234,0.409,97.028,audio_features,6D2Up6lpoFazlmFn0Zpkty,spotify:track:6D2Up6lpoFazlmFn0Zpkty,https://api.spotify.com/v1/tracks/6D2Up6lpoFazlmFn0Zpkty,https://api.spotify.com/v1/audio-analysis/6D2Up6lpoFazlmFn0Zpkty,205400,4
644,These Days,country,0.463,0.778,9,-3.013,1,0.0489,0.413,0,0.16,0.424,175.888,audio_features,6U4S5Fcy4sNgYnKPh6LLdh,spotify:track:6U4S5Fcy4sNgYnKPh6LLdh,https://api.spotify.com/v1/tracks/6U4S5Fcy4sNgYnKPh6LLdh,https://api.spotify.com/v1/audio-analysis/6U4S5Fcy4sNgYnKPh6LLdh,172755,4
645,Never Be Sorry,country,0.735,0.846,11,-5.423,1,0.0289,0.0123,2.55e-05,0.121,0.842,125.988,audio_features,1sE1zYYMBsHd7iR6nPN16p,spotify:track:1sE1zYYMBsHd7iR6nPN16p,https://api.spotify.com/v1/tracks/1sE1zYYMBsHd7iR6nPN16p,https://api.spotify.com/v1/audio-analysis/1sE1zYYMBsHd7iR6nPN16p,207987,4
646,I Hope You’re Happy Now,country,0.591,0.815,10,-4.725,1,0.0366,0.168,8.68e-06,0.142,0.306,118.024,audio_features,1iiehnBysGi59zXYXIuKQD,spotify:track:1iiehnBysGi59zXYXIuKQD,https://api.spotify.com/v1/tracks/1iiehnBysGi59zXYXIuKQD,https://api.spotify.com/v1/audio-analysis/1iiehnBysGi59zXYXIuKQD,198689,4
647,"One Beer (HARDY feat. Lauren Alaina, Devin Dawson)",country,0.516,0.745,2,-8.352,1,0.0774,0.563,0,0.275,0.825,186.004,audio_features,5FmvaZGd6fulojSToozLRD,spotify:track:5FmvaZGd6fulojSToozLRD,https://api.spotify.com/v1/tracks/5FmvaZGd6fulojSToozLRD,https://api.spotify.com/v1/audio-analysis/5FmvaZGd6fulojSToozLRD,173173,3
648,Somebody Ain't You,country,0.592,0.749,11,-4.604,1,0.0483,0.0203,0,0.122,0.614,160.046,audio_features,5atcLAbdW7d6BOui2DDI9z,spotify:track:5atcLAbdW7d6BOui2DDI9z,https://api.spotify.com/v1/tracks/5atcLAbdW7d6BOui2DDI9z,https://api.spotify.com/v1/audio-analysis/5atcLAbdW7d6BOui2DDI9z,177354,4
649,Town Ain't Big Enough,country,0.441,0.826,6,-4.175,1,0.04,0.0638,0.00162,0.0944,0.577,75.982,audio_features,5DrmJ25aHuPBImk1kLp5Of,spotify:track:5DrmJ25aHuPBImk1kLp5Of,https://api.spotify.com/v1/tracks/5DrmJ25aHuPBImk1kLp5Of,https://api.spotify.com/v1/audio-analysis/5DrmJ25aHuPBImk1kLp5Of,171800,4
650,Money's All Gone,country,0.536,0.97,6,-3.199,1,0.0426,0.000738,0.00163,0.131,0.848,146.062,audio_features,3m7eTcwnN3b11A2AkOj6kb,spotify:track:3m7eTcwnN3b11A2AkOj6kb,https://api.spotify.com/v1/tracks/3m7eTcwnN3b11A2AkOj6kb,https://api.spotify.com/v1/audio-analysis/3m7eTcwnN3b11A2AkOj6kb,220133,4
651,Prayed For You,country,0.6,0.698,9,-5.86,1,0.0355,0.0724,1.64e-06,0.113,0.57,140.032,audio_features,4j6GMcVcqZf1r0GDqMtYp6,spotify:track:4j6GMcVcqZf1r0GDqMtYp6,https://api.spotify.com/v1/tracks/4j6GMcVcqZf1r0GDqMtYp6,https://api.spotify.com/v1/audio-analysis/4j6GMcVcqZf1r0GDqMtYp6,210373,4
652,Homemade,country,0.504,0.838,6,-2.703,1,0.0486,0.396,0,0.195,0.569,146.065,audio_features,31JID2STTlLuFqXFWHyM8e,spotify:track:31JID2STTlLuFqXFWHyM8e,https://api.spotify.com/v1/tracks/31JID2STTlLuFqXFWHyM8e,https://api.spotify.com/v1/audio-analysis/31JID2STTlLuFqXFWHyM8e,192653,4
653,Small Town Girl,country,0.647,0.734,2,-5.334,1,0.0287,0.261,0,0.0684,0.346,132.018,audio_features,2QCebkoOldG3sCKxBEX881,spotify:track:2QCebkoOldG3sCKxBEX881,https://api.spotify.com/v1/tracks/2QCebkoOldG3sCKxBEX881,https://api.spotify.com/v1/audio-analysis/2QCebkoOldG3sCKxBEX881,178636,4
654,Anything She Says (feat. Seaforth),country,0.612,0.621,7,-5.657,1,0.0734,0.169,0,0.137,0.883,185.857,audio_features,6LQxv30jh0lCISHsPYwqoy,spotify:track:6LQxv30jh0lCISHsPYwqoy,https://api.spotify.com/v1/tracks/6LQxv30jh0lCISHsPYwqoy,https://api.spotify.com/v1/audio-analysis/6LQxv30jh0lCISHsPYwqoy,169155,4
655,Bachelorettes on Broadway,country,0.643,0.84,9,-3.057,1,0.0965,0.0158,0,0.154,0.806,99.988,audio_features,277YJPrwcN4a1W3xaP06T0,spotify:track:277YJPrwcN4a1W3xaP06T0,https://api.spotify.com/v1/tracks/277YJPrwcN4a1W3xaP06T0,https://api.spotify.com/v1/audio-analysis/277YJPrwcN4a1W3xaP06T0,208405,4
656,I Don't Know About You,country,0.593,0.81,1,-5.733,1,0.0625,0.602,0,0.119,0.712,144.011,audio_features,3yOs8FffuG6hPbzQG9lIqV,spotify:track:3yOs8FffuG6hPbzQG9lIqV,https://api.spotify.com/v1/tracks/3yOs8FffuG6hPbzQG9lIqV,https://api.spotify.com/v1/audio-analysis/3yOs8FffuG6hPbzQG9lIqV,207933,4
657,The Ones That Didn’t Make It Back Home,country,0.537,0.784,3,-4.869,1,0.034,0.0979,0,0.224,0.468,137.995,audio_features,20vIaD2DFOxGqDvN0dlMEH,spotify:track:20vIaD2DFOxGqDvN0dlMEH,https://api.spotify.com/v1/tracks/20vIaD2DFOxGqDvN0dlMEH,https://api.spotify.com/v1/audio-analysis/20vIaD2DFOxGqDvN0dlMEH,191018,4
658,What She Wants Tonight,country,0.484,0.903,8,-3.9,0,0.0882,0.0649,0,0.151,0.716,169.948,audio_features,5M3v6frAiTyqenNAeQVcxC,spotify:track:5M3v6frAiTyqenNAeQVcxC,https://api.spotify.com/v1/tracks/5M3v6frAiTyqenNAeQVcxC,https://api.spotify.com/v1/audio-analysis/5M3v6frAiTyqenNAeQVcxC,186988,4
659,More Hearts Than Mine,country,0.413,0.428,0,-7.414,1,0.0296,0.111,0,0.114,0.391,79.985,audio_features,0LcspVKJxhEQQSvVMiTPWz,spotify:track:0LcspVKJxhEQQSvVMiTPWz,https://api.spotify.com/v1/tracks/0LcspVKJxhEQQSvVMiTPWz,https://api.spotify.com/v1/audio-analysis/0LcspVKJxhEQQSvVMiTPWz,214160,4
660,Hell Right (feat. Trace Adkins),country,0.551,0.821,7,-6.16,1,0.0453,0.0915,4.03e-06,0.155,0.519,75.979,audio_features,3y8xKFhQWc8DARB3fuGMGA,spotify:track:3y8xKFhQWc8DARB3fuGMGA,https://api.spotify.com/v1/tracks/3y8xKFhQWc8DARB3fuGMGA,https://api.spotify.com/v1/audio-analysis/3y8xKFhQWc8DARB3fuGMGA,207480,4
661,The Bones,country,0.612,0.57,11,-6.642,0,0.0347,0.279,0,0.0963,0.335,77.004,audio_features,3npzogdOEiVsieXmmhBepL,spotify:track:3npzogdOEiVsieXmmhBepL,https://api.spotify.com/v1/tracks/3npzogdOEiVsieXmmhBepL,https://api.spotify.com/v1/audio-analysis/3npzogdOEiVsieXmmhBepL,197293,4
662,Slow Dance In A Parking Lot,country,0.523,0.837,7,-4.494,1,0.0335,0.301,0,0.172,0.523,82.006,audio_features,6MBUUSIWCzaXW4q58Ktrv9,spotify:track:6MBUUSIWCzaXW4q58Ktrv9,https://api.spotify.com/v1/tracks/6MBUUSIWCzaXW4q58Ktrv9,https://api.spotify.com/v1/audio-analysis/6MBUUSIWCzaXW4q58Ktrv9,193929,4
663,Living,country,0.517,0.813,1,-6.325,1,0.0558,0.0153,0,0.106,0.444,83.005,audio_features,54K7AZoGpQklpygKrxZlKN,spotify:track:54K7AZoGpQklpygKrxZlKN,https://api.spotify.com/v1/tracks/54K7AZoGpQklpygKrxZlKN,https://api.spotify.com/v1/audio-analysis/54K7AZoGpQklpygKrxZlKN,222147,4
664,Every Little Thing,country,0.638,0.854,1,-4.664,1,0.11,0.216,0,0.0357,0.859,93.869,audio_features,4EpLU30bi1KNWkBTfgZkoK,spotify:track:4EpLU30bi1KNWkBTfgZkoK,https://api.spotify.com/v1/tracks/4EpLU30bi1KNWkBTfgZkoK,https://api.spotify.com/v1/audio-analysis/4EpLU30bi1KNWkBTfgZkoK,190640,4
665,Whiskey Glasses,country,0.614,0.68,6,-4.58,1,0.0289,0.369,1.84e-06,0.115,0.707,149.959,audio_features,6foY66mWZN0pSRjZ408c00,spotify:track:6foY66mWZN0pSRjZ408c00,https://api.spotify.com/v1/tracks/6foY66mWZN0pSRjZ408c00,https://api.spotify.com/v1/audio-analysis/6foY66mWZN0pSRjZ408c00,234347,4
666,We Back,country,0.433,0.928,4,-5.117,0,0.0512,0.0135,2.01e-06,0.32,0.552,155.938,audio_features,7ncKACwaqK5nXor2ZZjMyN,spotify:track:7ncKACwaqK5nXor2ZZjMyN,https://api.spotify.com/v1/tracks/7ncKACwaqK5nXor2ZZjMyN,https://api.spotify.com/v1/audio-analysis/7ncKACwaqK5nXor2ZZjMyN,197160,4
667,Make Me Want To,country,0.519,0.872,2,-3.212,1,0.0616,0.0793,0,0.111,0.74,179.965,audio_features,0AYbVoeF03NYhM0fvKjAuU,spotify:track:0AYbVoeF03NYhM0fvKjAuU,https://api.spotify.com/v1/tracks/0AYbVoeF03NYhM0fvKjAuU,https://api.spotify.com/v1/audio-analysis/0AYbVoeF03NYhM0fvKjAuU,172280,4
